"X2.5","X2.0","X1.5","X1.0","X0.5"
0.051837531482666,0.10755994840404,0.0215896345270973,0.0442321917423473,0.0579182015862939
0.0356853847469472,0.0793393314675357,0.0380480776668816,0.016698447622676,0.027864708605809
0.0394090649147681,0.107526578970772,0.0281610491723646,0.0408001923523298,0.041659928228641
0.0562602879451645,0.0739780374790684,0.0500781491728068,0.0214086176725546,0.0324764886107403
0.0355948674868194,0.118440255042037,0.0371963785080953,0.0495027671514912,0.0510486357396311
0.0419959368045685,0.0810028772335742,0.034605481575795,0.0111182769685081,0.0235357637454085
0.0429741795788108,0.084269234019036,0.0290845123887713,0.0157013651910466,0.0262711217742858
0.0291709582045219,0.107938496378454,0.0393998995149369,0.0448796307616266,0.0409627758611741
0.0484535053350205,0.100492028240886,0.0490208534780085,0.0299179407504303,0.0387976296486974
0.0516637692563699,0.0618349431152714,0.0162905053336921,0.0332118235465989,0.035199845825784
0.051628263355288,0.0955685031400122,0.0439637653247853,0.0276957858130681,0.0310786413919782
0.0319656889161804,0.0904224513872455,0.0355249788819132,0.0231530089806859,0.0250935207605566
0.0374068967512152,0.0950458353781866,0.0325661927198903,0.0339382360502798,0.029665125080687
0.0415017803399062,0.100558489539283,0.0307096129873856,0.0316080957522466,0.036287017135378
0.0361578147382623,0.084368305081974,0.0334234997764609,0.0242908943081013,0.0472865077993673
0.0352621269529466,0.103222544383687,0.0471719294882568,0.0344608110204751,0.0363571634715048
0.0440186113599869,0.100730410874427,0.0354110280935162,0.0361412525639482,0.0310991186896203
0.0452230173477373,0.0975200344955248,0.0267956538711667,0.0296640649394351,0.0301592897776161
0.0541260711592143,0.0823821891505503,0.0379899655601923,0.0218373487613856,0.0237772017223065
0.0484535053350205,0.0679216582513058,0.0324727320026683,0.0314147453241928,0.0271745281704185
0.0387727448130591,0.0709237917941566,0.024645604277244,0.0184668521122901,0.0359484532939862
0.0477354290876235,0.0933818108011598,0.0317059706775306,0.0258198457737353,0.0222290062228089
0.0416305119782505,0.0941061763458884,0.0412825953472335,0.0311662674362888,0.0334616277197326
0.0402276657954173,0.0861954948104006,0.0331765225828926,0.0214657157270914,0.0276106124506116
0.0326137883965069,0.0907343481640314,0.0327712190284136,0.0286731098110044,0.0399025611655476
0.0369430334349117,0.072777178462023,0.0231351544125839,0.019347010393191,0.0270814278851921
0.0361804322624282,0.0810000117830811,0.0370171393422922,0.015589386940771,0.0313713855035114
0.0451390815324459,0.0646471688365421,0.0314840066123869,0.023842080434578,0.0263304845049671
0.0329360607024764,0.0701903916180971,0.0165446951484419,0.0147923334741389,0.0305505573520607
0.0543097479176696,0.0776661468826217,0.0362567370541598,0.0233818150119812,0.0240706346772872
0.0419058702051234,0.0903682028665418,0.0223309364587482,0.0265452797693135,0.0273419133769416
0.0425232024754741,0.0869210805192557,0.0189054432420381,0.0215168923372669,0.0194132432908497
0.0525483889628908,0.111345556157683,0.0448796723743707,0.0459786025958407,0.0538619117327463
0.0402633040663793,0.0806344515486296,0.0311829712783704,0.0120181926665451,0.0310431453602301
0.0455793280704817,0.0924159235736895,0.0318026740554608,0.0230817971015708,0.0261467748916609
0.0321743122995364,0.0860065387085489,0.0341885133050433,0.026145892913839,0.026744678022612
0.0627066846156947,0.103106666851369,0.0451578323820563,0.046407984088281,0.0421440379512025
0.0327910379343867,0.0801310108430991,0.027107334723636,0.0291657988971743,0.0311046822647513
0.036858991973406,0.105190476586656,0.0362859026088454,0.0416758253354643,0.0378919538864141
0.068881545848142,0.0918523387198702,0.0630868195155584,0.0520981831062801,0.0460341586695486
0.0396114475268699,0.0737552114496803,0.020531166234654,0.00893998059848909,0.0297427895793796
0.0514268020246594,0.0881834074530806,0.048198947344247,0.023608017555302,0.0338307671066867
0.0425773869962857,0.0851463693235665,0.0291035270785083,0.0191537407355694,0.021291861262826
0.055882074907254,0.0920078960534695,0.0493183082568698,0.0320125457974771,0.0341362405269769
0.0304069192009957,0.089033389405642,0.0287480015446337,0.0262870624967342,0.0296291159902058
0.0352465164712452,0.0888436193713999,0.0225807066971436,0.0197876999876986,0.0193825254507093
0.0425580710627316,0.0941901829183317,0.0347966226977167,0.0232752346001072,0.0252227153051582
0.0429433399657719,0.0920495414327271,0.0290082507018417,0.0222419459853864,0.0270351947043026
0.0386541216935226,0.0948137980565796,0.0360405537003883,0.0329652173224986,0.0310013661472133
0.0423477523280994,0.101770276268056,0.0462530237127157,0.0339201911651822,0.0374034222180453
0.044613035963269,0.10815654901454,0.039503778272084,0.0399978162029723,0.0379798992812938
0.0709332114988106,0.077638401340318,0.0505372837231909,0.0387357378127694,0.052466957216525
0.0323779998817005,0.0812496445261074,0.0365203020985478,0.0215699009857383,0.0279747259303023
0.042427258606137,0.078678509580473,0.0220871701310246,0.0133398926786465,0.0204939744815133
0.0551939312324836,0.0870081265744385,0.0425570241804346,0.0357374279552156,0.0306765850939236
0.0308436753203609,0.0842112949013705,0.0433194076323914,0.0350389856860905,0.046949535689179
0.0525760889581822,0.104697082458778,0.0593366619598777,0.0424787915945364,0.0491130798497203
0.0550104598274516,0.0790463371993417,0.040739552363242,0.0320671160894924,0.0285238234984063
0.030428432468839,0.0924150895730786,0.0336330508300181,0.0259221207411413,0.0305366395042134
0.0607262850861789,0.0928885772416645,0.0553155562283412,0.0422219514574794,0.0446730558104001
0.0367506002034106,0.0785541916667506,0.021889549595698,0.0184893627285955,0.029616438270277
0.0321418706143748,0.0913443299459547,0.0302916151151102,0.0303396482908394,0.0310203004886956
0.0316792245129192,0.0925164357901673,0.0448064359315583,0.0247819454937401,0.033863012729582
0.0481832191683472,0.0722258629343858,0.0253572950950137,0.0202343506629463,0.0307834968434926
0.0527695911162825,0.07353416803367,0.0395841018689863,0.02161228697849,0.0251978916773572
0.0583064666009372,0.105335162334804,0.0573503276950862,0.0431895185401249,0.0545700610191344
0.0415768210771193,0.0740787651846242,0.0234326841465752,0.00738769016193826,0.0306893704390847
0.0493236175657526,0.0774100395256443,0.0252575366680739,0.0381920290401219,0.0359345870583847
0.0487779500009099,0.108764973836368,0.0433476498330019,0.0404673730190214,0.0362521421880261
0.0391408289473606,0.100945655544207,0.0442251460485726,0.0282695041287494,0.0336403125910761
0.0361456781832425,0.0840570541807656,0.0439232576792309,0.015471882769344,0.030341049732847
0.0374057891816836,0.0930885441238334,0.0403835136393024,0.0257168255318054,0.027522786762479
0.0396318308905714,0.105418033535916,0.0348802083446994,0.0337318231691979,0.0420119202986538
0.0380040593124848,0.11121146403825,0.0513656987813136,0.0454201824709339,0.0447645133272087
0.0278596189368892,0.0889627901235107,0.0391725339781727,0.0309856741692156,0.0362368095568682
0.0452559773333568,0.0681563924624223,0.0263472376859053,0.0199250975383195,0.0223890286835842
0.0406620786902619,0.101923331687934,0.0384335432286144,0.0354978711100605,0.0393094899415866
0.0486946205893191,0.0932588121777072,0.0270524433981879,0.0283195000239963,0.0287182943571437
0.0523311433675427,0.106130972481344,0.0399394052937859,0.0404193958697504,0.0379316538379161
0.0499528282146157,0.0683531168492411,0.0344181483281225,0.0218342896046969,0.0252453943297351
0.0589908046779964,0.0810435742300399,0.0358621203882699,0.0231540637996812,0.0217757271710801
0.058262055004331,0.0905969564319214,0.0386012052191876,0.031515916656831,0.0353012923703134
0.0427196539875549,0.0720362291158382,0.0235992691839515,0.00936890093490557,0.0212631536283885
0.0393496725451424,0.0977107486807414,0.0285575204390609,0.025945751770241,0.0379563033962084
0.0727158510572845,0.0698014846823691,0.0566312657985606,0.046109681996826,0.0545694448259076
0.0447657801338628,0.0923841822381814,0.0303087365406623,0.0217669459760201,0.0357693683364136
0.0459194937840948,0.0844536114876522,0.0493806237032369,0.0151012774940811,0.0320692204938196
0.0499396946235704,0.0652247221679874,0.0297375681225649,0.0247863439033435,0.026731760627295
0.0487568820888929,0.0763809861141482,0.0304121836492567,0.0175915851690591,0.0241468291290108
0.0353064172041787,0.0976440927496885,0.0192327294536648,0.0389845736483531,0.0365972164604726
0.0499528282146157,0.0939774360852248,0.0303757978154034,0.0261966440324325,0.0234574294683913
0.0489353433678275,0.0889052112581103,0.0353935652500071,0.0261833475992127,0.0303817043334028
0.0744109368670309,0.0932565222984823,0.0516450252878288,0.0584558768093766,0.0498825864464589
0.0645441231389641,0.104161995996797,0.0501751965388468,0.0581472147911253,0.050330365042855
0.0669508979391031,0.0884310341532689,0.0387366622539248,0.0346800607540276,0.0381643276882471
0.0425556602624781,0.0693833009010191,0.0288544748370877,0.0340839829747837,0.0418600069954664
0.0448949851033976,0.070441319000422,0.0104328277900828,0.0124444172430782,0.0279057220355908
0.02836525082915,0.106648343693608,0.0450547006086742,0.0382644655286266,0.0406756791342404
0.0331460624688765,0.117719593745376,0.0436230443809812,0.0516303227204532,0.0506301365560463
0.0390646842949258,0.0745805126282863,0.0219240765639278,0.0175392973135869,0.0238460547978515
