"X1e2","X1e3","X1e4","X1e5","X1e6"
0.0543953323719364,0.0253577140855534,0.0178019520283489,0.0207185465000561,0.019697959164134
0.0305838998130694,0.0356125874521766,0.0210365212332045,0.0212308077871356,0.0196724082787555
0.0598268205592217,0.0285064559473344,0.0160054682804827,0.0198470682252058,0.0203576028573097
0.0536475325854467,0.0350451080370553,0.0209264595929114,0.0218244054425213,0.0199961131695383
0.0480883451320276,0.0554216342211211,0.0243376539226515,0.0185813126890562,0.0194866221932555
0.0768702301106033,0.0361666936512654,0.0217257320925634,0.0200312940103776,0.0198763098682371
0.0585602516512951,0.0616513395450379,0.0214512860447362,0.0201890115862756,0.020202261623718
0.0361473811982298,0.0282099526762372,0.0195784007083069,0.0193173575016348,0.0198418155448975
0.0495896585754157,0.0269772754018488,0.017465680201835,0.0204888229550176,0.0201259683628561
0.0749051750728493,0.0213358692787771,0.0228980726768604,0.0223273104941821,0.0202142957930549
0.0785926804539706,0.0232257463406996,0.0270357968886258,0.0218783958436796,0.0202801894016623
0.0509105338758788,0.0321017208780639,0.0218586177453488,0.0199871755445423,0.0204320217822001
0.0554468769201622,0.0468916243011184,0.0203203873912226,0.019875617654116,0.0199819820050846
0.0640850272330687,0.0241726633666412,0.0169905580948945,0.0201496404603298,0.0199561549189578
0.091146157338352,0.0190819744456976,0.016528694891453,0.0224749724034946,0.0199784493409237
0.0340805557280981,0.0332057956984893,0.0205472278612797,0.0220892804003502,0.019970491846735
0.0384804640967029,0.023541685884182,0.0177805435787072,0.0208620130662134,0.0204216308668195
0.073683093227964,0.0321502661690361,0.0177955661707658,0.0196768601104003,0.0202379489164674
0.0428188997773392,0.0194062863932701,0.020768237720244,0.0194642387975286,0.0198307008918447
0.0719414020788283,0.0281731451862243,0.0159377640335488,0.0192621857873827,0.0198154324247027
0.0516871494949368,0.025511676839907,0.022831993049222,0.0184421620432687,0.0203022575146759
