"X1e2","X1e3","X1e4","X1e5","X1e6"
0.0907505068849974,0.0439912070381171,0.0552162024917686,0.0518674482446068,0.0510700365877889
0.0814410529691267,0.0605511680835004,0.0521106307342847,0.0506691311503385,0.0506791689212492
0.0969721738657729,0.0540024877968642,0.0485133124629232,0.050420735565319,0.0511731166894188
0.11473784050737,0.0525066699309428,0.0544794373041777,0.0503136251530656,0.0512112793608104
0.140536109268614,0.0644808423170719,0.0465082532274624,0.0499731214043461,0.051167882685546
0.122420185709976,0.0447899911816677,0.0602421025484835,0.0516585739855307,0.051475376116231
0.116241433123742,0.0686486732746495,0.0495334110866523,0.0520356699320445,0.0509514085952391
0.119497288197486,0.0457698326561504,0.0482235193404214,0.0490380807274982,0.0508856704550025
0.120321431488876,0.0354146926376188,0.0509291548018256,0.0508168585255517,0.0519675502051811
0.0814263787685299,0.0464327101995559,0.0534389482480309,0.0499849828591227,0.0515224457976826
0.0700864785623452,0.0418842559635684,0.0497029838078434,0.0508330980679317,0.0511239374903497
0.061275630566806,0.0415673399919807,0.0504980340600338,0.0500201799434591,0.0513224509836307
0.0982781316166135,0.0498438822446867,0.0503344031386377,0.052272553362793,0.0513099163924557
0.0861134159455774,0.0337470235727752,0.0508546961631494,0.0498728794566563,0.0509535665036693
0.114306774267116,0.0610300325408897,0.0516120509860085,0.050776068326625,0.0516249117523711
0.137254332255961,0.0655993682074309,0.0450616176353191,0.0513437234956101,0.0512128256785332
0.0710109250186574,0.0501368457292225,0.0476011682168839,0.0519002840891281,0.0515127090634554
0.0920806408378002,0.0513155956466876,0.0451745433086216,0.0526299023748668,0.0506762861266913
0.0810180803728367,0.0626286304678397,0.056302648780801,0.0511490263556669,0.0516396072645042
0.0691450003947885,0.0616854180948396,0.0523218817467617,0.0509091731167416,0.0520145530335593
0.0836430173209216,0.0452133249481142,0.0530421108267785,0.0501660366480851,0.0508394883812021
0.101118897483917,0.0598794936533582,0.0498547315445139,0.0521490701610674,0.0508698654505441
0.0902034667901203,0.0479989234552331,0.0508100240257709,0.0507482387621522,0.0509988849669682
0.1252277594949,0.0462239477118311,0.0570193663724673,0.0492021499533102,0.0514268786556661
0.0600730203110252,0.0501213630908392,0.043633514337174,0.0507691518120382,0.0521402785096465
0.048274790507266,0.0599097297927349,0.0508275027781499,0.0510990318325007,0.0515389615773261
0.0376158774994321,0.0523963885791967,0.0489397023008289,0.0510326139368235,0.0515222347784617
0.125613608480795,0.0633419951125615,0.0542024078547181,0.0511847385646861,0.0513289384932902
0.0781980970450407,0.0353270515904097,0.0535118946963142,0.0500271760036741,0.0511667002053974
0.0877016686820351,0.0647925242787111,0.0517861975902031,0.0514670604389043,0.050944780163033
0.126627780748881,0.0445062998200027,0.0509899942661119,0.0517627465719253,0.0517144144065979
0.141271694433326,0.0509270737513462,0.0500786243541343,0.0498909633767116,0.0515041549656438
0.144657946289853,0.0517665170193251,0.0535435180975721,0.0503454297712474,0.0514951144780395
0.126508351664682,0.0226751925815439,0.0498175761968988,0.0512895793471956,0.0517536270816754
0.0944592767213884,0.0329704138527313,0.0474697065088688,0.0530792230900374,0.0510585997391147
0.0783913192002592,0.04829076412346,0.0533083729300904,0.0513812591794784,0.0512213597370196
0.135788457856093,0.0650535052364694,0.0482857303072444,0.0503323812069638,0.0510724639726836
0.0867244030678745,0.038027504328704,0.0497078769165154,0.0501264166485224,0.0509622755978353
0.102984844083608,0.054380287426193,0.0502082788982445,0.0510401440904252,0.0508729212269354
0.056972428495405,0.0534054463691623,0.0527166006882547,0.0515273445303648,0.0513058951289296
0.145633596789613,0.0396119630792498,0.0528916177313025,0.0508421217472929,0.0512361259269579
0.112788883540054,0.0572247223726181,0.0488234444562976,0.0514887875944839,0.0508415447955497
0.0990405216985864,0.0598320622477031,0.0515611321837417,0.0503535964898783,0.0511379862745895
0.100717459306516,0.0559507107088538,0.0500371030351346,0.0515460100441066,0.0509142316680189
0.133677043651148,0.0493402263434598,0.047445454323448,0.0514556017631379,0.0510491509987224
0.0438819373743509,0.051813544056694,0.0519650721733191,0.0537511183024739,0.0514200732832833
0.0815280399312207,0.0382054911185795,0.0574269821747581,0.051090027946398,0.0515416020552848
0.115177425862587,0.0525655664722149,0.0515824846626454,0.0532122096800243,0.0512592822733339
0.139169607429717,0.0487815767583401,0.056386777943085,0.0495042434940888,0.0512128606445427
0.113243607263031,0.0251051525919049,0.0537878295223878,0.0513625618311313,0.0513784734401878
0.0957407834699578,0.0451562417412451,0.0534959146947203,0.0511849627002568,0.051238568234723
0.114022377079206,0.0519413543170195,0.0485286333554277,0.0523344973186534,0.0507629163244735
0.0736050477925943,0.0690501144330409,0.0498314749616911,0.0502854094534504,0.0508523397695812
0.131020344228892,0.0647153223362099,0.056559218909171,0.053309734117285,0.0515062190713317
0.0647745228911261,0.0511887370097692,0.0529076844714426,0.0515793026526928,0.051213423150432
0.117039618126789,0.0548757414368796,0.0501616430154236,0.0506717328637991,0.0513839573876188
