"X1e2","X1e3","X1e4","X1e5","X1e6"
0.281247547714609,0.264617303296973,0.245035659305867,0.243502832284806,0.244357926425204
0.288928968354178,0.248371766261224,0.2463888599194,0.243631587718434,0.244444116527797
0.288241007510456,0.220329863595894,0.25135821196957,0.244135574301937,0.24431011213888
0.314422416931243,0.249092064525838,0.243289177697516,0.247442081393261,0.244625873254414
0.324199021667247,0.251396814108536,0.238287704607781,0.247201452163292,0.244866835075618
0.248353596296716,0.251057417167307,0.246599426836984,0.2440467112134,0.244221640516326
0.291504527652278,0.245217315785326,0.246564308590325,0.244585269795055,0.24459549821421
0.264365427587837,0.243009231996806,0.239742790180404,0.242887296557157,0.243849949869612
0.271877080270362,0.267060478972336,0.246212728153604,0.245579523532191,0.245084687521168
0.347729968957748,0.255738410112703,0.259543190399434,0.243536497227634,0.244549470612676
0.246609716259331,0.242865330246513,0.24746446465777,0.246183886075424,0.244790020658898
0.307419209168407,0.252128987930353,0.236832202658254,0.245355034822164,0.244248056764136
0.253266512956105,0.236808590577893,0.247380235088055,0.247251623874913,0.244314938304856
0.249364458762411,0.251843470155717,0.242372351316497,0.244158089902455,0.244519068600038
0.220328264673179,0.239458767407148,0.243942631761694,0.244175847314662,0.244353851320805
0.351401494818632,0.256846522291814,0.248708226405592,0.245988999146293,0.244640992625057
0.30398523434177,0.224334078850201,0.251969165775021,0.242991847096358,0.244618477617825
0.258405418981595,0.271398057008774,0.248366937009391,0.24580558952477,0.244481687886943
0.280536935172581,0.260834303612243,0.235671167866883,0.244759922168678,0.244920331494162
0.294992690721084,0.254844211945984,0.240730053536631,0.244077820426402,0.24511589502882
0.277351588095088,0.251592022828125,0.241141733688691,0.242574781692577,0.244336988856121
0.279177789874433,0.251093540739521,0.243891045870143,0.244019682502459,0.24426621220716
0.242958735156047,0.254800572028072,0.235621378694071,0.244393007085941,0.24460157890531
0.336518456165307,0.241568979175128,0.246094508815969,0.243853066167407,0.244926755736846
0.299242002261271,0.254636164478839,0.250323970666296,0.242578291752456,0.244199302240849
0.300234853696656,0.25838814809188,0.24867062319243,0.246339363895613,0.244176501898505
0.397108869247081,0.244784826458378,0.25202911659799,0.244873720755306,0.243931899789305
0.311125683112339,0.251638249439094,0.244886980150012,0.247048028901469,0.244783500473974
0.331128386644393,0.219163398369916,0.249240894314314,0.244409745257616,0.244393595403431
0.22063827847328,0.263638284211807,0.250641044793114,0.247438293063362,0.245197883604388
0.28624811294921,0.241351763364798,0.247619871652207,0.244548709134688,0.244996866968511
0.430415361657892,0.240073420128293,0.236696389710899,0.24441421747353,0.24475744386623
0.31586549892696,0.258440616417419,0.250062640875489,0.246081502413856,0.244014267299135
